CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ,Default
28228,23,Unemployed,N/A,Male,London,0,UK,391,10000,0,1,0,1
28243,37,Private,Agriculture,Female,North West,11500,UK,500,9400,0,1,0,0
28259,49,Public,Education,Female,South East,27600,Po,584,8500,0,1,0,0
28260,22,Private,Engineering,Female,Midlands,21900,UK,185,9200,7216,1,0,1
28264,49,Private,Agriculture,Female,North West,34600,UK,582,11600,0,1,0,0
28269,24,Private,Engineering,Male,East Anglia,18400,UK,685,8700,0,1,0,0
28274,18,Private,Healthcare,Male,South East,19600,UK,79,12300,0,1,0,1
28279,36,Private,Media,Female,Midlands,15700,UK,166,8800,0,1,0,1
28293,41,Private,Retail,Female,South East,38500,UK,672,12500,0,1,0,0
28307,19,Unemployed,N/A,Male,North West,0,UK,717,8200,0,1,0,0
28310,26,Private,Media,Male,London,33500,UK,425,12800,0,1,0,1
28315,34,Private,Retail,Male,West Midlands,27500,UK,1061,5500,0,1,0,0
28334,35,Private,Finance,Female,North West,33200,UK,526,10200,0,1,0,0
28335,47,Private,Engineering,Male,London,19700,UK,15,11400,0,1,0,1
28336,26,Private,Media,Female,Midlands,26400,UK,530,12300,0,1,0,0
28344,29,Private,Retail,Male,South East,20700,UK,290,7700,0,1,0,1
28368,16,Public,Military,Female,West Midlands,20000,UK,105,13800,0,1,0,1
28372,33,Private,Healthcare,Male,South East,93700,UK,75,14500,0,1,0,1
28373,46,Private,Technology,Female,East Anglia,21500,UK,255,9100,0,1,0,1
28383,33,Private,Agriculture,Male,London,21500,UK,238,10200,0,1,0,1
28401,15,Private,Healthcare,Male,London,30800,It,585,10100,0,1,0,0
28423,24,Public,Military,Female,South East,32400,UK,212,9100,0,1,0,1
28439,46,Private,Retail,Male,North West,42900,UK,518,8800,0,1,0,0
28442,29,Self-Employed,Education,Male,West Midlands,23500,UK,561,7100,0,1,0,0
28445,46,Volunteer,Education,Female,South East,0,UK,365,9000,0,1,0,1
28460,44,Private,Healthcare,Female,South East,37700,UK,319,12500,8436,1,0,1
28474,41,Public,Infrastructure,Female,North West,22500,UK,684,9800,0,1,0,0
28501,35,Self-Employed,Technology,Male,South East,18000,UK,455,8900,0,1,0,1
28503,20,Unemployed,N/A,Female,London,0,UK,208,12100,0,1,0,1
28533,52,Private,Healthcare,Female,South East,16500,UK,390,7500,0,1,0,1
28572,20,Private,Finance,Male,South East,33000,UK,40,7400,0,1,0,1
28575,12,Public,Infrastructure,Female,Wales,20500,UK,293,11300,0,1,0,1
28578,46,Volunteer,Agriculture,Female,South East,0,UK,757,13000,14430,1,0,0
28581,15,Unemployed,N/A,Female,Northern Ireland,0,UK,325,6700,0,1,0,1
28599,21,Private,Agriculture,Male,London,28500,UK,961,7400,0,1,0,0
28604,34,Private,Media,Female,South East,27500,UK,541,7200,0,1,0,0
28626,29,Private,Technology,Female,South East,25600,UK,755,10000,0,1,1,0
28627,15,Private,Healthcare,Male,Scotland,24400,UK,773,10600,0,1,0,0
28643,34,Private,Healthcare,Female,South East,51500,UK,358,13300,0,1,0,1
28674,18,Private,Retail,Female,London,29900,UK,220,13300,0,1,0,1
28676,48,Private,Engineering,Female,North West,50000,UK,594,11900,0,1,0,0
28682,16,Unemployed,N/A,Female,South East,0,UK,609,12200,0,1,0,0
28691,17,Private,Healthcare,Male,North West,26900,UK,538,10000,0,1,0,0
28707,22,Unemployed,N/A,Male,South East,0,UK,562,10200,0,1,0,0
28718,38,Private,Engineering,Male,West Midlands,16600,UK,692,7400,0,1,0,0
28730,32,Private,Technology,Female,South East,48800,UK,91,9800,0,1,0,1
28750,52,Self-Employed,Education,Female,Scotland,14100,UK,246,12400,0,1,0,1
28757,27,Private,Agriculture,Male,South West,22300,UK,518,8300,0,1,0,0
28758,25,Private,Healthcare,Male,South West,19800,UK,227,11900,0,1,0,1
28768,61,Unemployed,N/A,Male,West Midlands,0,UK,784,10800,0,1,0,0
28798,52,Volunteer,Agriculture,Male,Wales,0,UK,239,10200,0,1,0,1
28826,49,Public,Education,Male,South West,28500,UK,287,11800,0,1,0,1
28828,19,Private,Media,Male,South West,32400,UK,216,9400,0,1,0,1
28851,29,Private,Finance,Female,North West,21600,UK,499,10100,0,1,0,1
28855,57,Private,Law,Male,North West,15800,UK,365,10300,0,1,0,1
28856,21,Public,Infrastructure,Female,South East,29800,Ot,6,6800,0,1,0,1
28861,54,Private,Media,Female,Midlands,10800,UK,805,11700,0,1,0,0
28865,29,Private,Healthcare,Female,North West,26300,UK,869,10700,0,1,0,0
28867,61,Unemployed,N/A,Male,South East,0,UK,231,12600,0,1,0,1
28872,36,Private,Law,Male,South West,49100,UK,1056,8300,0,1,0,0
28880,41,Private,Healthcare,Male,London,39400,UK,376,10600,0,1,0,1
28890,27,Private,Media,Female,West Midlands,19100,UK,508,9500,0,1,0,0
28893,75,Unemployed,N/A,Male,South East,0,UK,206,8900,0,1,0,1
28897,35,Private,Engineering,Female,South East,20900,UK,417,13900,0,1,0,1
28901,48,Public,Military,Male,South West,23400,UK,559,7700,0,1,0,0
28930,32,Private,Retail,Male,East Anglia,16200,UK,1069,11300,0,1,0,0
28935,22,Unemployed,N/A,Female,South West,0,UK,570,9400,0,1,0,0
28954,29,Private,Media,Male,South East,30600,UK,535,9700,0,1,0,0
28959,14,Private,Retail,Female,London,31100,UK,550,6700,0,1,0,0
28964,33,Private,Healthcare,Male,Wales,16600,UK,466,10000,0,1,0,1
28967,57,Public,Law Enforcement,Male,West Midlands,18000,UK,476,8800,0,1,0,1
28972,23,Private,Media,Female,South East,26200,UK,249,8800,0,1,0,1
28974,44,Private,Engineering,Female,London,15200,UK,761,9300,0,1,0,0
28977,44,Public,Education,Male,London,29800,UK,723,13200,0,1,0,0
28985,27,Public,Education,Female,South East,26800,UK,318,11700,0,1,0,1
28987,52,Private,Technology,Female,North West,14200,UK,196,9300,0,1,0,1
28996,31,Public,Education,Male,South East,32700,UK,88,9400,0,1,0,1
29005,26,Private,Media,Female,South East,24900,UK,554,10300,0,1,0,0
29006,30,Private,Finance,Female,London,40100,UK,355,8500,0,1,0,1
29029,49,Private,Technology,Female,Midlands,36300,UK,542,9700,0,1,0,0
29030,27,Private,Technology,Female,East Anglia,19400,UK,467,11600,0,1,2,1
29048,40,Private,Media,Female,London,62100,UK,342,8700,0,1,0,1
29051,25,Private,Law,Male,Scotland,35100,UK,0,7900,0,1,0,1
29052,36,Private,Healthcare,Male,Wales,18600,UK,498,8500,0,1,0,1
29056,48,Private,Healthcare,Male,South East,31500,UK,550,10600,0,1,0,0
29060,16,Private,Media,Female,West Midlands,24200,UK,345,9400,0,1,0,1
29061,39,Volunteer,Technology,Male,North West,0,UK,370,13500,0,1,0,1
29066,39,Private,Finance,Male,London,20200,UK,716,7800,0,1,0,0
29080,32,Private,Law,Male,London,20200,UK,354,10500,0,1,0,1
29083,27,Private,Engineering,Male,South East,34600,UK,135,7000,0,1,0,1
29104,51,Private,Healthcare,Male,London,15700,UK,44,9900,0,1,0,1
29111,62,Private,Technology,Female,North West,9400,UK,376,8200,14756,1,0,1
29121,28,Volunteer,Education,Female,South East,0,UK,489,5900,0,1,0,1
29136,14,Unemployed,N/A,Male,South East,0,UK,865,10100,0,1,0,0
29137,34,Private,Retail,Male,South East,14600,UK,1005,8500,0,1,0,0
29182,25,Private,Law,Female,North West,22800,UK,428,10200,0,1,0,1
29187,20,Unemployed,N/A,Female,London,0,UK,547,11000,0,1,0,0
29194,22,Public,Education,Male,South West,27500,UK,454,7500,0,1,0,1
29195,32,Private,Technology,Female,London,30100,UK,732,12600,0,1,0,0
29197,26,Private,Engineering,Female,South East,24900,UK,292,7600,0,1,0,1
29200,28,Private,Finance,Female,South East,33600,UK,819,13500,0,1,0,0
29210,37,Private,Retail,Male,London,20800,UK,485,13700,0,1,0,1
29220,39,Private,Healthcare,Male,North West,14000,UK,702,5200,0,1,0,0
29231,22,Unemployed,N/A,Male,South East,0,UK,303,12500,0,1,0,1
29245,28,Private,Agriculture,Male,Northern Ireland,30000,UK,246,10800,0,1,0,1
29256,35,Private,Law,Female,West Midlands,28900,UK,1000,8700,0,1,0,0
29289,20,Unemployed,N/A,Male,North West,0,UK,539,9900,0,1,0,0
29294,24,Private,Engineering,Female,London,30900,UK,347,6700,0,1,0,1
29296,54,Private,Healthcare,Male,South East,12900,UK,22,8100,0,1,0,1
29319,33,Private,Law,Male,Wales,14400,UK,820,7800,0,1,0,0
29323,19,Public,Law Enforcement,Female,South East,30000,UK,813,5300,0,1,0,0
29332,18,Public,Education,Male,London,29000,Ot,766,9800,0,1,0,0
29342,24,Unemployed,N/A,Male,North West,0,UK,457,13700,0,1,0,1
29388,23,Private,Healthcare,Female,East Anglia,9200,UK,465,10800,0,1,0,1
29413,24,Private,Engineering,Female,South East,25600,UK,635,10800,0,1,0,0
29434,32,Private,Healthcare,Male,North West,10000,UK,256,9900,0,1,0,1
29436,34,Private,Retail,Female,London,97500,UK,593,9000,0,1,0,0
29439,27,Private,Healthcare,Male,North West,30200,UK,278,10700,0,1,0,1
29442,29,Private,Agriculture,Male,Midlands,18900,UK,695,10500,0,1,0,0
29445,21,Public,Education,Female,North West,23400,UK,711,7400,0,1,0,0
29449,44,Public,Infrastructure,Female,London,32900,UK,616,11800,0,1,0,0
29457,38,Private,Agriculture,Female,London,18200,UK,170,8200,0,1,0,1
29458,22,Public,Infrastructure,Female,South East,33000,UK,709,10200,0,1,0,0
29462,35,Private,Technology,Male,London,29200,UK,421,7100,0,1,0,1
29489,21,Private,Healthcare,Female,West Midlands,24200,UK,324,5900,0,1,0,1
29491,25,Private,Media,Male,West Midlands,24900,UK,975,9500,0,1,0,0
29519,44,Private,Retail,Female,West Midlands,10300,UK,756,11800,0,1,0,0
29532,44,Private,Law,Male,South West,23700,UK,756,6800,0,1,0,0
29533,21,Unemployed,N/A,Male,Midlands,0,UK,218,12800,0,1,0,1
29536,45,Private,Agriculture,Female,West Midlands,26700,UK,387,7200,5114,1,0,1
29547,38,Private,Engineering,Female,West Midlands,32400,UK,551,8200,0,1,0,0
29552,37,Private,Law,Female,London,36600,UK,746,11500,19453,1,0,0
29553,29,Private,Technology,Female,South East,32600,UK,482,10100,0,1,0,1
29583,16,Private,Finance,Female,Wales,12100,UK,358,9800,0,1,0,1
29599,34,Private,Healthcare,Female,South West,43700,UK,47,10700,0,1,0,1
29602,14,Unemployed,N/A,Female,Wales,0,UK,90,9200,0,1,0,1
29608,21,Public,Military,Female,North West,25000,UK,933,7700,0,1,0,0
29625,34,Private,Healthcare,Male,West Midlands,17800,UK,214,13900,0,1,0,1
29626,25,Private,Media,Female,South West,26600,UK,350,12400,0,1,0,1
29629,27,Private,Finance,Female,London,29100,UK,857,12600,0,1,0,0
29631,62,Private,Law,Female,West Midlands,13600,UK,583,10100,0,1,0,0
29632,16,Private,Agriculture,Male,South East,30400,UK,1034,10700,0,1,0,0
29633,54,Private,Agriculture,Male,West Midlands,8500,UK,373,11200,0,1,0,1
29634,14,Private,Healthcare,Male,London,34000,UK,740,12800,0,1,0,0
29673,37,Self-Employed,Healthcare,Male,West Midlands,30300,UK,419,7400,0,1,0,1
29676,41,Private,Media,Male,South West,34600,UK,743,12400,0,1,0,0
29680,12,Private,Engineering,Male,South East,21800,UK,908,9500,0,1,0,0
29681,20,Public,Healthcare,Female,London,27900,UK,485,9900,0,1,0,1
29686,26,Private,Healthcare,Male,South West,26200,UK,107,12100,0,1,0,1
29703,19,Unemployed,N/A,Male,Scotland,0,UK,788,10600,0,1,0,0
29705,29,Volunteer,Agriculture,Male,London,0,UK,810,10400,0,1,0,0
29726,26,Private,Retail,Female,North West,32100,UK,399,10200,0,1,0,1
29729,23,Unemployed,N/A,Female,London,0,UK,440,10300,0,1,0,1
29741,24,Private,Healthcare,Male,West Midlands,20600,UK,834,8000,8190,1,0,0
29744,36,Private,Engineering,Male,South East,15400,UK,106,11600,0,1,0,1
29768,19,Unemployed,N/A,Male,South West,0,UK,829,13800,0,1,0,0
29779,19,Private,Engineering,Female,South East,22400,UK,555,11200,0,1,0,0
29781,29,Volunteer,Finance,Male,Northern Ireland,0,UK,701,10500,0,1,0,0
29794,36,Private,Technology,Female,North East,28700,UK,561,10200,0,1,0,0
29816,24,Unemployed,N/A,Female,London,0,UK,450,12100,0,1,0,1
29820,24,Private,Finance,Female,South West,14700,UK,380,11400,0,1,0,1
29827,25,Volunteer,Education,Male,Scotland,0,UK,464,13100,0,1,0,1
29830,29,Volunteer,Finance,Female,London,0,UK,258,11600,0,1,0,1
29831,14,Private,Media,Male,North West,29100,UK,348,5300,0,1,0,1
29833,38,Private,Technology,Female,West Midlands,15500,UK,96,8100,0,1,0,1
29849,29,Private,Healthcare,Female,North West,30400,UK,290,7500,0,1,0,1
29852,23,Public,Law Enforcement,Female,South East,28300,UK,356,13500,0,1,0,1
29853,45,Private,Finance,Female,South East,56600,Ot,335,9600,0,1,0,1
29869,31,Private,Media,Female,London,28900,UK,581,9200,0,1,0,0
29916,48,Private,Law,Male,South West,29800,UK,1196,8700,0,1,0,0
29932,38,Private,Retail,Female,South East,19900,UK,285,12500,0,1,0,1
29944,23,Public,Law Enforcement,Female,South East,29200,UK,702,10300,0,1,0,0
29953,29,Private,Engineering,Male,South West,29100,UK,326,10700,0,1,0,1
29954,64,Private,Technology,Female,West Midlands,8500,UK,336,12800,0,1,0,1
29969,12,Private,Healthcare,Female,South East,25900,UK,230,12600,0,1,0,1
29981,25,Private,Technology,Female,London,23700,UK,976,9600,0,1,0,0
29987,28,Private,Media,Female,North West,28900,Ot,807,9700,0,1,0,0
29992,27,Private,Retail,Female,London,28500,UK,751,8200,0,1,0,0
30002,27,Volunteer,Technology,Male,South East,0,UK,723,8100,0,1,0,0
30003,34,Volunteer,Finance,Male,Scotland,0,UK,649,6400,0,1,0,0
30007,40,Private,Engineering,Male,South East,16700,UK,227,8100,0,1,0,1
30015,17,Private,Engineering,Female,Scotland,25400,UK,526,9700,0,1,0,0
30031,23,Public,Law Enforcement,Female,London,29600,UK,216,10100,0,1,0,1
30038,20,Private,Technology,Male,North West,26800,UK,373,9600,0,1,0,1
30052,31,Private,Law,Female,South East,18100,UK,320,15000,0,1,0,1
30069,24,Private,Media,Male,West Midlands,20400,UK,353,8500,0,1,0,1
30072,29,Private,Finance,Male,North West,26500,UK,196,9500,0,1,0,1
30081,28,Volunteer,Healthcare,Male,South East,0,UK,749,8900,0,1,0,0
30096,26,Private,Technology,Male,North West,26900,UK,769,12900,0,1,0,0
30120,34,Private,Healthcare,Female,South East,43100,UK,777,6700,0,1,0,0
30134,20,Public,Healthcare,Male,South East,32700,UK,619,11000,0,1,0,0
30141,44,Private,Law,Male,London,47200,UK,409,9600,0,1,0,1
30143,21,Public,Education,Female,West Midlands,18700,UK,243,13200,0,1,0,1
30147,35,Public,Education,Male,South East,31700,UK,712,11400,0,1,0,0
30161,19,Unemployed,N/A,Male,West Midlands,0,UK,667,12900,0,1,0,0
30163,37,Private,Agriculture,Female,South West,40000,UK,369,11500,0,1,0,1
30170,29,Private,Law,Male,North West,14000,UK,502,10100,0,1,0,1
30176,27,Private,Engineering,Female,London,27200,UK,319,11600,0,1,0,1
30187,31,Private,Law,Male,West Midlands,12200,UK,537,12600,0,1,0,0
30189,33,Private,Engineering,Female,East Anglia,18000,UK,763,10400,0,1,0,0
30197,36,Private,Healthcare,Male,South East,38600,UK,681,14800,0,1,0,0
30199,35,Volunteer,Technology,Male,South East,0,UK,815,9700,0,1,0,0
30201,17,Private,Law,Female,London,22900,UK,635,12100,0,1,0,0
30203,34,Private,Healthcare,Female,North West,22500,UK,781,11800,0,1,0,0
30207,63,Private,Law,Male,London,14900,UK,544,8200,11867,1,0,0
30212,37,Public,Education,Female,South East,29900,UK,203,10900,0,1,0,1
30218,39,Private,Retail,Female,South East,21700,UK,600,13800,0,1,0,0
30240,38,Private,Media,Male,London,20300,UK,460,12200,0,1,0,1
30249,24,Public,Healthcare,Male,Scotland,25000,UK,22,9600,0,1,0,1
30252,12,Unemployed,N/A,Male,Scotland,0,UK,171,11500,0,1,2,1
30257,33,Private,Technology,Female,South East,15500,UK,210,9700,0,1,0,1
30267,17,Private,Retail,Female,North West,28300,UK,502,8600,0,1,0,1
30291,23,Private,Retail,Female,West Midlands,20500,UK,185,11000,0,1,0,1
30293,34,Self-Employed,Finance,Male,West Midlands,10100,UK,339,10000,0,1,0,1
30294,38,Private,Technology,Male,West Midlands,17000,UK,181,9800,0,1,0,1
30297,27,Private,Healthcare,Female,South East,28500,UK,512,10000,0,1,0,0
30299,22,Unemployed,N/A,Female,Scotland,0,UK,809,10400,0,1,0,0
30306,50,Public,Education,Female,North West,22600,UK,547,9500,0,1,0,0
30310,48,Volunteer,Technology,Female,Northern Ireland,0,UK,489,12600,0,1,0,1
30318,28,Self-Employed,Technology,Female,London,28000,UK,91,10100,0,1,0,1
30323,13,Unemployed,N/A,Male,North West,0,UK,534,10700,0,1,0,0
30328,25,Private,Engineering,Female,London,29000,UK,779,10100,0,1,0,0
30329,23,Public,Infrastructure,Male,West Midlands,17800,UK,375,9100,0,1,0,1
30360,26,Private,Media,Male,London,33200,Ot,14,14000,0,1,0,1
30363,24,Private,Technology,Male,West Midlands,15000,UK,467,10900,0,1,0,1
30368,27,Private,Agriculture,Female,North West,20300,UK,265,13900,0,1,0,1
30388,10,Public,Law Enforcement,Male,London,31800,UK,306,10700,0,1,0,1
30400,20,Public,Military,Female,West Midlands,18900,UK,59,11800,0,1,2,1
30402,29,Private,Agriculture,Male,East Anglia,17900,UK,799,9900,0,1,0,0
30406,18,Unemployed,N/A,Female,South East,0,UK,247,9700,0,1,0,1
30408,41,Volunteer,Healthcare,Female,South West,0,UK,560,10200,0,1,0,0
30415,42,Private,Technology,Female,London,9900,UK,497,10900,0,1,0,0
30417,61,Unemployed,N/A,Male,North West,0,UK,381,8600,5551,1,0,1
30418,20,Unemployed,N/A,Male,West Midlands,0,UK,214,13700,0,1,0,1
30424,44,Private,Technology,Male,South East,32000,UK,466,7500,0,1,0,1
30427,54,Private,Healthcare,Male,South East,13500,UK,349,10200,0,1,0,1
30436,16,Public,Education,Female,Northern Ireland,18200,UK,421,8000,0,1,0,1
30468,23,Private,Retail,Male,London,29000,UK,767,10700,0,1,0,0
30483,46,Private,Healthcare,Male,North East,20100,UK,729,8300,0,1,0,0
30494,18,Private,Technology,Male,North West,22800,UK,621,9800,0,1,0,0
30500,40,Private,Finance,Male,East Anglia,14000,UK,287,10300,0,1,0,1
30502,34,Private,Law,Female,North West,45800,UK,1458,12000,0,1,0,0
30518,27,Private,Healthcare,Female,North West,25200,UK,222,13400,0,1,0,1
30527,23,Private,Media,Female,West Midlands,23000,UK,481,12400,0,1,0,1
30536,23,Public,Education,Female,London,30600,UK,519,10400,0,1,0,0
30552,32,Public,Infrastructure,Female,West Midlands,20400,UK,497,10400,0,1,0,1
30558,20,Private,Healthcare,Female,East Anglia,21500,UK,58,7100,0,1,0,1
30578,22,Public,Education,Male,South East,28400,UK,640,8500,0,1,0,0
30603,34,Private,Finance,Female,South East,31600,UK,712,11600,0,1,0,0
30637,40,Private,Healthcare,Female,Scotland,22600,UK,882,8300,0,1,0,0
30638,24,Public,Infrastructure,Male,Midlands,21900,UK,672,8800,0,1,0,0
30654,20,Public,Healthcare,Male,South East,31000,UK,426,10300,0,1,0,1
30669,24,Unemployed,N/A,Female,North West,0,UK,851,10600,0,1,0,0
30692,49,Self-Employed,Agriculture,Male,North West,25900,UK,499,11200,0,1,0,0
30698,32,Private,Law,Male,West Midlands,25100,UK,247,8800,0,1,0,1
30706,49,Private,Finance,Female,London,9600,UK,719,9200,0,1,0,0
30719,18,Private,Engineering,Female,West Midlands,18300,UK,326,6800,0,1,0,1
30723,37,Private,Agriculture,Female,South East,19800,UK,720,9500,0,1,0,0
30724,25,Public,Education,Female,London,27700,UK,543,10500,0,1,0,0
30737,29,Private,Engineering,Female,North West,21300,UK,649,10900,0,1,0,0
30750,34,Private,Retail,Male,Midlands,10900,UK,644,9700,0,1,0,0
30751,13,Public,Law Enforcement,Male,London,30200,Po,91,9900,0,1,0,1
30752,24,Public,Healthcare,Male,London,32700,UK,729,8200,0,1,0,0
30754,45,Public,Military,Male,London,30500,UK,186,7800,0,1,0,1
30757,38,Private,Healthcare,Female,Scotland,14500,UK,474,11000,0,1,0,1
30764,13,Public,Education,Female,West Midlands,19300,UK,742,10200,0,1,0,0
30770,25,Private,Law,Female,West Midlands,28100,UK,45,13600,0,1,0,1
30771,28,Self-Employed,Agriculture,Male,South West,32200,UK,609,11000,0,1,0,0
30793,43,Private,Media,Female,South East,51700,UK,315,9900,0,1,0,1
30795,28,Private,Finance,Male,North West,25700,UK,513,8000,0,1,0,0
30826,23,Private,Media,Male,South East,33700,UK,359,11100,0,1,0,1
30832,21,Unemployed,N/A,Female,West Midlands,0,UK,588,7800,0,1,0,0
30840,23,Unemployed,N/A,Female,South East,0,UK,223,10500,0,1,0,1
30843,62,Private,Healthcare,Male,West Midlands,11600,UK,566,11200,0,1,0,0
30862,24,Private,Technology,Female,South West,22800,UK,665,8600,0,1,0,0
30871,24,Private,Healthcare,Female,North West,23300,UK,623,12000,0,1,0,0
30873,21,Unemployed,N/A,Male,South East,0,UK,412,12200,0,1,0,1
30899,30,Private,Technology,Female,Wales,8800,UK,295,8000,0,1,0,1
30903,27,Private,Law,Male,North West,22700,UK,1037,9000,0,1,0,0
30904,17,Unemployed,N/A,Female,Scotland,0,UK,503,11500,0,1,0,1
30906,39,Private,Technology,Male,South East,31000,UK,287,8700,0,1,0,1
30927,22,Unemployed,N/A,Male,East Anglia,0,UK,155,8700,0,1,0,1
30933,17,Unemployed,N/A,Male,South East,0,UK,800,8000,0,1,0,0
30944,34,Private,Law,Female,South East,20500,UK,795,9200,0,1,0,0
30953,15,Unemployed,N/A,Female,North West,0,UK,136,10300,0,1,0,1
30973,22,Private,Finance,Male,South East,31000,UK,378,9900,0,1,0,1
30974,32,Private,Engineering,Female,South East,40300,UK,655,9700,0,1,0,0
30991,43,Private,Healthcare,Female,North West,33900,UK,895,9100,0,1,0,0
30997,11,Unemployed,N/A,Male,London,0,UK,421,9700,0,1,0,1
30998,21,Public,Infrastructure,Male,West Midlands,18500,UK,867,7200,0,1,0,0
31009,18,Unemployed,N/A,Male,London,0,UK,460,9300,0,1,0,1
31042,44,Private,Engineering,Male,South East,29900,US,39,9000,0,1,0,1
31062,60,Private,Engineering,Female,London,15700,UK,797,10800,0,1,0,0
31070,33,Private,Agriculture,Male,South East,18900,UK,651,7400,0,1,0,0
